gene_id,gene_symbol,log2fc,log2fc_se,pval,pval_adj,base_mean
ENSG00000032389,EIPR1,-0.09864315272046517,0.16139926717769132,0.5410839142096411,0.8987588022217184,134.55298063017395
ENSG00000159588,CCDC17,0.34471642699063454,0.564071968678667,0.541119241864044,0.8987588022217184,7.465302778098665
ENSG00000152700,SAR1B,0.07579224865920199,0.12402672758176568,0.5411359661741331,0.8987588022217184,251.98897995533787
ENSG00000127329,PTPRB,-0.13150173565697568,0.21519537402640926,0.5411461689449888,0.8987588022217184,40.312730878847724
ENSG00000162783,IER5,0.2610332926996633,0.427181278382224,0.5411600133757883,0.8987588022217184,18.035719718341394
ENSG00000240591,ENSG00000240591,-0.23751871600345165,0.3887635415933204,0.5412264999254963,0.8987588022217184,5.064636940365003
ENSG00000156983,BRPF1,0.12943031806101588,0.21185026548500788,0.5412314371666551,0.8987588022217184,17.61389421296224
ENSG00000101160,CTSZ,-0.21675992645184336,0.3548281173656759,0.5412743127692039,0.8987588022217184,5.396405143892515
ENSG00000270800,RPS10-NUDT3,0.1764586395148072,0.2889286662812141,0.5413755112373789,0.8988466260010627,50.390536198838944
ENSG00000090863,GLG1,-0.059204401332513895,0.09697268755373738,0.5415130548841373,0.8989437399531369,957.213076937903
ENSG00000236498,ENSG00000236498,0.2406728056185146,0.3942619831045861,0.5415711829411144,0.8989437399531369,8.695593449018617
ENSG00000111361,EIF2B1,0.10359315596293614,0.16970956009110305,0.5415873445516335,0.8989437399531369,130.34082926898589
ENSG00000254604,ENSG00000254604,-0.18449948180561646,0.30230428313827623,0.5416561348185662,0.8989437399531369,94.73953827790001
ENSG00000095777,MYO3A,-0.28069681567937776,0.4600245798409158,0.5417439913854092,0.8989437399531369,3.9914531653288425
ENSG00000153246,PLA2R1,0.22384176487395302,0.36687908937661456,0.5417796200583473,0.8989437399531369,13.873253215948647
ENSG00000280670,CCDC163,-0.3336118356339028,0.5468050764765673,0.5417882275567473,0.8989437399531369,7.190392839331935
ENSG00000166321,NUDT13,-0.11050353997904017,0.18115348724243457,0.5418621265749447,0.8989437399531369,33.651929368509904
ENSG00000143252,SDHC,-0.06090798900565376,0.0998569604779627,0.5418933641711181,0.8989437399531369,203.42369377694524
ENSG00000177842,ZNF620,-0.11716513055111787,0.19210028135991328,0.5419171242572332,0.8989437399531369,43.24224475360044
ENSG00000154553,PDLIM3,-0.17591857877548148,0.2884997513847206,0.5420139809506672,0.8989510548508635,66.39348380188007
ENSG00000218336,TENM3,0.15241127941831903,0.24996226246239014,0.5420359360532188,0.8989510548508635,294.9168528696064
ENSG00000259349,APPBP2-DT,-0.14236196842645626,0.23350184405362198,0.5420722048979318,0.8989510548508635,57.80659850897969
ENSG00000158669,GPAT4,0.0893216213539261,0.14652060636817588,0.5421147840318987,0.8989510548508635,128.41794133039528
ENSG00000120063,GNA13,0.07748152304637271,0.1272092687273549,0.5424667156569754,0.8994544803269774,207.4223324830734
ENSG00000157450,RNF111,-0.07169384699092403,0.11775213054752068,0.5426212658375484,0.8996185189175536,465.49981188257584
ENSG00000225614,ZNF469,0.3574461226402987,0.5872621157198734,0.5427462544435055,0.8996185189175536,3.0001603524880363
ENSG00000118514,ALDH8A1,-0.19699693481326438,0.3237490441855135,0.5428648323191188,0.8996185189175536,124.30198784403642
ENSG00000125834,STK35,0.07010381665152436,0.11521332777402353,0.5428760095492975,0.8996185189175536,84.58094445755093
ENSG00000134255,CEPT1,-0.07179452667650411,0.11800980047104496,0.5429370223900445,0.8996185189175536,231.29691666105805
ENSG00000248537,ENSG00000248537,0.4191860623882109,0.6890835521346246,0.5429726067416805,0.8996185189175536,4.963908513443004
ENSG00000258643,BCL2L2-PABPN1,0.08934749664786498,0.14688529293210173,0.5430012838345097,0.8996185189175536,97.953279010241
ENSG00000131044,TTLL9,0.12376002099500026,0.20350239800104133,0.5430878702319752,0.8996185189175536,144.69045302548687
ENSG00000115257,PCSK4,-0.24307893728192265,0.39975970564133906,0.543145937330864,0.8996185189175536,4.814050757634777
ENSG00000234207,LINC01830,0.3467183008381958,0.5702153176147954,0.5431556187687128,0.8996185189175536,5.5078727106574314
ENSG00000227544,LINC03013,-0.16841442377630697,0.27701029952046086,0.5432062411187373,0.8996185189175536,229.79475918865086
ENSG00000247572,CKMT2-AS1,-0.09586121295389433,0.1577018932195626,0.5432780591545876,0.8996185189175536,359.5918074030371
ENSG00000133433,GSTT2B,-0.25930760630981786,0.42660564701601217,0.5432941724841212,0.8996185189175536,14.81768031660537
ENSG00000143793,C1orf35,0.13455342022633646,0.22136501084805185,0.5432968569331221,0.8996185189175536,52.49049034282641
ENSG00000114491,UMPS,-0.09451954925159771,0.15552521724269927,0.5433571408207165,0.8996185189175536,64.01943117243025
ENSG00000083807,SLC27A5,-0.1308613988825246,0.21533458426780724,0.5433785397263888,0.8996185189175536,51.75130220348907
ENSG00000130165,ELOF1,-0.15953355775848876,0.2625209745549284,0.543387571027806,0.8996185189175536,25.875744742102817
ENSG00000126005,MMP24OS,-0.07224408596589203,0.11890486774435521,0.5434668141401214,0.8996696628741316,162.8717949816548
ENSG00000019505,SYT13,0.1653600019822011,0.2722907878144729,0.5436571833865433,0.899904742573918,17.14549021971646
ENSG00000231427,LINC01445,0.2980398948467299,0.49091376568771333,0.5437762399782187,0.900021748556726,269.85882264482143
ENSG00000278703,ENSG00000278703,0.32812039773937657,0.540527290710009,0.543825949194212,0.9000239648364942,3.759719800583094
ENSG00000107937,GTPBP4,-0.09109450079159721,0.15008562989221405,0.5438839720184222,0.9000399383979706,95.43552099974299
ENSG00000135446,CDK4,0.1566393546914945,0.2582919828817551,0.5442206483765839,0.9004034559471528,30.435075699629888
ENSG00000072042,RDH11,0.07249183812257681,0.11955700782859162,0.5442909900936019,0.9004034559471528,156.21458325061653
ENSG00000166349,RAG1,-0.25912546297519495,0.42738153694834236,0.5443092871145717,0.9004034559471528,5.715318917528346
ENSG00000205208,C4orf46,-0.17336707715803262,0.28596386934125095,0.5443453158122245,0.9004034559471528,19.40487975917841
ENSG00000196338,NLGN3,0.11691198977038679,0.19286415914536897,0.5443897452491421,0.9004034559471528,147.69337746079285
ENSG00000168591,TMUB2,-0.10917687693242593,0.1801058079336997,0.5443939850274342,0.9004034559471528,56.80211468358194
ENSG00000065029,ZNF76,-0.07384679915658007,0.12186223919918773,0.5445241137483418,0.9004055911848109,112.6695624107367
ENSG00000227006,ENSG00000227006,-0.25796118912636556,0.42569374525820924,0.5445291364252873,0.9004055911848109,4.175737436025474
ENSG00000196663,TECPR2,-0.10645707280839357,0.17568980207170523,0.5445561305333155,0.9004055911848109,1026.9266326884995
ENSG00000100473,COCH,0.2571127609861763,0.4244263400230163,0.544654948823769,0.9004055911848109,5.486227309658675
ENSG00000122862,SRGN,0.44138068998695135,0.7286785033090657,0.5446956450706103,0.9004055911848109,6.1560701801080295
ENSG00000099203,TMED1,0.2269685312298596,0.37471502070491597,0.5447075266806627,0.9004055911848109,17.35651062446278
ENSG00000100554,ATP6V1D,-0.11974344405546353,0.19770415299574776,0.5447340108543782,0.9004055911848109,141.43955471053727
ENSG00000102390,PBDC1,0.1961505296870368,0.32390058971204594,0.5447879229704509,0.9004147168867632,11.188447453749877
ENSG00000112584,FAM120B,0.0753925375613045,0.1245574244010232,0.5449907293944178,0.900533032013908,818.8126425956189
ENSG00000272953,ENSG00000272953,-0.13827069391890676,0.22844035604213797,0.5449920513057045,0.900533032013908,25.49592657001596
ENSG00000269556,TMEM185A,-0.13031697622838606,0.21530660000870563,0.5450047011075734,0.900533032013908,32.48929945836693
ENSG00000056277,ZNF280C,-0.10871097026153456,0.1796548688723723,0.5451058637878528,0.9006198532724495,58.07642497388757
ENSG00000112290,WASF1,0.11180722721762504,0.18479386612129695,0.5451540499493523,0.9006198532724495,251.19448695885364
ENSG00000165548,TMEM63C,0.13019676492740262,0.2152451663487727,0.5452609905497507,0.900716552837288,38.736795408092526
ENSG00000286931,ENSG00000286931,-0.1931153776049839,0.3194429972832412,0.5454861234259132,0.9009363734878845,8.009086531553104
ENSG00000225313,ENSG00000225313,-0.2139449660727432,0.3539184878126994,0.5455089401856555,0.9009363734878845,41.262837563886315
ENSG00000072182,ASIC4,0.3187348290431763,0.5273070024641491,0.5455393196156282,0.9009363734878845,4.907551907041195
ENSG00000168356,SCN11A,-0.21568602089643238,0.3570494408447691,0.5457912104600089,0.9009777273596362,31.006897794801937
ENSG00000178096,BOLA1,-0.160683231192361,0.2660051571776431,0.545803362357554,0.9009777273596362,14.315285922043127
ENSG00000108239,TBC1D12,0.12701691878030183,0.21030064359653217,0.5458584058984044,0.9009777273596362,1165.3590518628737
