gene_id,gene_symbol,log2fc,log2fc_se,pval,pval_adj,base_mean
ENSG00000145685,LHFPL2,1.8631307443923937,0.332486038443227,2.099012411103391e-08,0.0003546071567318069,285.5060788774217
ENSG00000107738,VSIR,2.2332702331169454,0.4087393855698185,4.6604873737446196e-08,0.000393671368460208,48.591617636718205
ENSG00000248323,LUCAT1,1.9814461949196143,0.38876479187572893,3.454907857944064e-07,0.0013560756861167307,229.56077399518975
ENSG00000198000,NOL8,0.5199359637807808,0.10414874237655053,5.968170309924898e-07,0.0013560756861167307,237.49554919222103
ENSG00000078804,TP53INP2,-0.8073816085697727,0.1620954111272595,6.328807901666945e-07,0.0013560756861167307,89.93977546387592
ENSG00000065485,PDIA5,0.8386571975584006,0.16899725153729153,6.957388782041011e-07,0.0013560756861167307,72.41595963996734
ENSG00000154309,DISP1,0.9078308467120144,0.18324007781489676,7.258191084871338e-07,0.0013560756861167307,147.27960335808163
ENSG00000223930,ENSG00000223930,-1.9418616398669342,0.3933625950270225,7.950886618604858e-07,0.0013560756861167307,16.142680319422393
ENSG00000271584,LINC02550,3.4034249837345674,0.6896139701927341,8.004361466605327e-07,0.0013560756861167307,10.624152876901785
ENSG00000187323,DCC,0.8711318178079798,0.1765314881374704,8.026966296417253e-07,0.0013560756861167307,1047.7933606997592
ENSG00000132846,ZBED3,-0.524809730411891,0.1081559996055393,1.2201294221249276e-06,0.0018712583047719488,202.40572868869904
ENSG00000179399,GPC5,1.3722180205373438,0.28432940834179043,1.391936399836969e-06,0.0018712583047719488,652.2531839627355
ENSG00000198743,SLC5A3,2.016523484742948,0.4184183702717057,1.4399406867547849e-06,0.0018712583047719488,221.28946702113305
ENSG00000230910,ADGRB3-DT,-1.160700722876917,0.24466843358442666,2.095656089733831e-06,0.002528858141425953,497.4355948529199
ENSG00000120088,CRHR1,1.2688633072084805,0.2687821372293546,2.3493348158129393e-06,0.002575676716228127,64.69396944322006
ENSG00000158859,ADAMTS4,-0.7522660923513881,0.1598832907414978,2.5374760697163482e-06,0.002575676716228127,384.2158366740088
ENSG00000072310,SREBF1,-0.6352210811196229,0.13523042665255253,2.6359259932249535e-06,0.002575676716228127,702.6247250377843
ENSG00000168658,VWA3B,1.623985134815456,0.346770236685221,2.8246741867355744e-06,0.002575676716228127,14.26401970309791
ENSG00000136378,ADAMTS7,1.4093181985682226,0.3017175547113219,2.9975870366372054e-06,0.002575676716228127,26.050587956394942
ENSG00000064300,NGFR,1.1250901459196787,0.24114008995152425,3.075506230615698e-06,0.002575676716228127,103.54706744361879
ENSG00000186193,SAPCD2,-1.1192089192154457,0.24030568355128357,3.2016817237356855e-06,0.002575676716228127,21.577958039905752
ENSG00000253764,KBTBD11-AS1,-1.344942821869642,0.2904257321471692,3.6401733515230864e-06,0.0027953222091195917,21.888682889332987
ENSG00000102349,KLF8,-0.9646997171057988,0.20992647590605026,4.31884476403625e-06,0.003172285367114278,24.412914793100466
ENSG00000227456,LINC00310,1.6596883698565608,0.3668209490230978,6.053300229539385e-06,0.004261018919909931,21.748154948708738
ENSG00000229809,ZNF688,-0.6649504043422443,0.14761169752461772,6.64583129350401e-06,0.00430858590307386,83.41816442502194
ENSG00000072210,ALDH3A2,0.8238950446726951,0.18315510834263124,6.84841846091723e-06,0.00430858590307386,572.3919503893486
ENSG00000167895,TMC8,1.3608266330667305,0.3030151106118185,7.090518355977666e-06,0.00430858590307386,84.59216740647376
ENSG00000138639,ARHGAP24,1.4296444532490755,0.31844595899178285,7.141020793540196e-06,0.00430858590307386,226.09970522131104
ENSG00000243927,MRPS6,1.7548449625047013,0.39192544910124066,7.552334276690332e-06,0.004399625354151947,217.8531669760412
ENSG00000146233,CYP39A1,1.110199055571518,0.24938939096360213,8.520538001851417e-06,0.0047981989667759285,55.15027779903287
ENSG00000141401,IMPA2,1.506017985244557,0.34356604580718264,1.1679354462593156e-05,0.006364871428743509,17.610997300728005
ENSG00000187416,LHFPL3,1.5657673207924052,0.35969784942453514,1.3428275133659676e-05,0.006885383634609407,385.64044192900764
ENSG00000125458,NT5C,-1.2509666182580188,0.28740283308452175,1.3449606957624625e-05,0.006885383634609407,95.61446526860374
ENSG00000207955,MIR219A2HG,-1.441165980274834,0.3317718204559912,1.4000913347145136e-05,0.00691722081769431,1923.7784951945957
ENSG00000023445,BIRC3,1.531104839328406,0.35324084363927644,1.4612487306660253e-05,0.00691722081769431,38.85100717682791
ENSG00000178573,MAF,0.9879096548254468,0.22802109625357322,1.4740141437018774e-05,0.00691722081769431,84.53564849029867
ENSG00000173531,MST1,-1.0690532214773312,0.2472970400489502,1.5395527345058687e-05,0.007014016404570629,22.33378324287241
ENSG00000089163,SIRT4,0.8821454489646103,0.20431600702821812,1.577676236377909e-05,0.007014016404570629,37.1945754580879
ENSG00000160781,PAQR6,-1.2710707207539427,0.2958989896498998,1.7420284400696216e-05,0.007386571964201294,193.25405882048707
ENSG00000169856,ONECUT1,1.53950017592046,0.35846115311290705,1.748921975660304e-05,0.007386571964201294,15.782763087759015
ENSG00000254081,LINC01299,-1.5995344547170642,0.3738922595651732,1.8852709274779377e-05,0.007641515304227744,219.09605545093675
ENSG00000164292,RHOBTB3,0.6306302664221975,0.1474874165066901,1.9043144485175577e-05,0.007641515304227744,921.9164563502138
ENSG00000130005,GAMT,-1.006675211502797,0.23569377775730116,1.9449814021652242e-05,0.007641515304227744,177.25876420836428
ENSG00000173482,PTPRM,1.589696402763731,0.37329805547187817,2.0578686345092897e-05,0.007901280161681803,1765.1037672888904
