gene_id,gene_symbol,log2fc,log2fc_se,pval,pval_adj,base_mean
ENSG00000286371,ENSG00000286371,-1.4232290096906575,0.27377022665331313,2.007670478289909e-07,0.004238995447861314,9.07681323122869
ENSG00000287689,ENSG00000287689,2.1831683425966864,0.4768657757550047,4.690813879989454e-06,0.04952092213104867,23.213825552307483
ENSG00000260526,AP1AR-DT,-0.8776199261012047,0.19926795079437234,1.0616508522044059e-05,0.07471898697814608,19.652665048519136
ENSG00000010310,GIPR,1.7951217980994647,0.433560492283571,3.4667306132762144e-05,0.14958769628542143,201.5507605132483
ENSG00000231079,KIF5C-AS1,-1.6319022982643483,0.39461165790143804,3.542381743995013e-05,0.14958769628542143,101.46152761170617
ENSG00000254303,ENSG00000254303,1.9149372370250004,0.4771387160706626,5.98563647990701e-05,0.1730136607502616,31.747913041013074
ENSG00000151838,CCDC175,0.6972396348692932,0.17395181993136263,6.117443730855794e-05,0.1730136607502616,40.64961934725684
ENSG00000231355,ENSG00000231355,2.8538566726684254,0.7149171030924618,6.555410088103119e-05,0.1730136607502616,8.001513686262468
ENSG00000061455,PRDM6,1.0223669461307212,0.2600267699091463,8.432070659412234e-05,0.19781637766981103,53.701772683164066
ENSG00000168658,VWA3B,1.359089904573381,0.35213861987765793,0.00011360486569539012,0.2251784679369587,15.527251468650018
ENSG00000087589,CASS4,1.1898003088603932,0.314800892484683,0.00015712287518077439,0.2251784679369587,31.796116665077488
ENSG00000205181,LINC00654,-1.1590276819504872,0.30739507462429394,0.00016293237159964102,0.2251784679369587,14.664584042330663
ENSG00000228918,LINC01344,1.3337017076094941,0.3539814066118669,0.00016474741864651408,0.2251784679369587,115.61227784371692
ENSG00000286274,ENSG00000286274,1.9073444734509515,0.5068642540440693,0.00016786827490368066,0.2251784679369587,4.750913762000977
ENSG00000287109,ENSG00000287109,1.9302436326976267,0.5133303854248656,0.00016975282231966748,0.2251784679369587,7.040295506483433
ENSG00000116035,VAX2,-1.476513385742475,0.39392875379955566,0.00017812689698055873,0.2251784679369587,4.643107293078941
ENSG00000249069,LINC01033,2.1070969770919663,0.5628324673075231,0.00018130311428096513,0.2251784679369587,13.721945706102854
ENSG00000257587,ENSG00000257587,-1.7258030812466152,0.46337803448058223,0.00019578376416398864,0.2296543553643587,5.751124211943309
ENSG00000148734,NPFFR1,2.0913860859996927,0.5640787450035059,0.00020922148313194243,0.23250012604462278,38.14777326918224
ENSG00000180316,PNPLA1,1.1106763381864666,0.3030411779431413,0.0002472415852088596,0.23787529108816163,14.15690020443004
ENSG00000108219,TSPAN14,0.6150313680496459,0.16810284817121243,0.0002535362483117747,0.23787529108816163,252.2695173286348
ENSG00000145685,LHFPL2,1.5096770683540355,0.41294133912361664,0.000256269572924432,0.23787529108816163,316.50247984058086
ENSG00000136378,ADAMTS7,1.3575461762379955,0.3716178785464053,0.0002591234107714179,0.23787529108816163,28.213148088452648
ENSG00000163749,CCDC158,-1.2572320347710058,0.34654489806176425,0.0002857301395943514,0.25137109030813065,21.105472414578863
ENSG00000255946,ENSG00000255946,0.8862682077395574,0.2461550667259053,0.0003176708965466328,0.2588755049187338,16.741667796434257
ENSG00000255002,LINC02324,-1.4554878762451806,0.40535430179353005,0.00032984667542305414,0.2588755049187338,11.539128015616308
ENSG00000122644,ARL4A,1.0874827200562032,0.30319115561094356,0.0003347749208172857,0.2588755049187338,69.29555093075432
ENSG00000187123,LYPD6,0.9548493797412936,0.26670123776564214,0.0003433036912818294,0.2588755049187338,25.306557823740555
ENSG00000037474,NSUN2,-0.8421160008671172,0.23719530035343425,0.00038478298192366593,0.28014854759780283,283.31196209655326
ENSG00000106236,NPTX2,1.1202110385506463,0.3176536408203704,0.00042106376166570696,0.28309732555546413,288.9270262146074
ENSG00000119655,NPC2,-0.43241975405283095,0.12284062359835725,0.0004312719244655849,0.28309732555546413,113.18449101824332
ENSG00000261241,LINC02128,-1.3338236512896178,0.38278947079617953,0.0004930875923199303,0.28309732555546413,21.970952265017083
ENSG00000007908,SELE,-1.9874132307244698,0.5704578780200215,0.0004941801733238968,0.28309732555546413,4.168132639444955
ENSG00000145246,ATP10D,0.4943669242430315,0.14243758102658904,0.0005189840325496898,0.28309732555546413,263.6813705733795
ENSG00000260349,ENSG00000260349,-1.520724443848786,0.43893291215581315,0.0005310320223106029,0.28309732555546413,13.10861536147294
ENSG00000223930,ENSG00000223930,-1.6458532729936994,0.4763259193766185,0.0005496623250161531,0.28309732555546413,11.83412938358445
ENSG00000187736,NHEJ1,0.7281872154087181,0.21076366305971314,0.0005503048351262143,0.28309732555546413,108.76356178133801
ENSG00000204392,LSM2,-0.48222369923092356,0.13961681851200022,0.0005525250541374841,0.28309732555546413,101.80379225569892
ENSG00000253819,LINC01151,1.64990034444691,0.47962138655075914,0.000581701752274985,0.28309732555546413,78.52347886190448
ENSG00000114779,ABHD14B,-0.5251653608477397,0.15283814966198342,0.0005901788285856919,0.28309732555546413,41.20283021626387
ENSG00000238018,SPTBN1-AS2,-1.3989701452124248,0.4075731606810027,0.0005981777083741299,0.28309732555546413,75.7447371989219
ENSG00000240710,ENSG00000240710,1.7426621097107617,0.5090255059636248,0.0006181431345376726,0.28309732555546413,13.85711274078913
ENSG00000120868,APAF1,-0.4322852753083653,0.12630884196894085,0.0006206027127245046,0.28309732555546413,147.81301502804604
ENSG00000278558,TMEM191B,-1.5778723842954039,0.4619958963260813,0.000637027863924909,0.28309732555546413,8.031240096527014
